,product_id,user_name,rate_stars,review_title,review_date,comment_content,sentiment,label1
476,B01JONKIAU,AMZ Mike,5.0,Great for dogs with sensitive stomachs,2018-10-17,my dogs just love these and they never puke them up. Some other Treats they're always puke up cuz they have sensitive stomachs but these they love no puke I am happy,positive,Positive
477,B01JONKIAU,borninbrooklyn,5.0,My picky Yorkie will eat them,2019-03-27,My dog is 11 years old and has lost 14 teeth so I have to cut each stick into 12 pieces but she adores them.,positive,Positive
478,B01JONKIAU,E. DeJesus,5.0,My dogs LOVE these - all flavors.,2019-03-12,My 2 dogs love these and get one each night before bed. They get SO excited when I pull them out and devour them quickly.,positive,Sentiment: Positive
479,B01JONKIAU,Rosalind Walton,5.0,My dog loves these things! He has a very ...,2017-09-26,"My dog loves these things!  He has a very sensitive stomach, but they have never created an issue.  He gets one every night at 9pm and if we forget to give it to him, he will remind us.",positive,Positive
480,B01JONKIAU,F. Yvonne Adams,5.0,Good chewy treat!,2020-09-29,This treat is thick and chewy for my dog. He loves it!,negative,Positive
481,B01JONKIAU,Amazon Customer,5.0,Great chews for picky eaters,2017-10-29,"My small dogs had no problems chewing on these. They are all picky eaters and ordered them by chance and glad I did. If you have a picky eater that you are looking for a treat for, look no further!",positive,Positive
482,B01JONKIAU,Cheryl,5.0,My doggie's favourite,2020-05-25,My 1-year old maltipoo loves this snack. It smells super good and he loves chewing on them!,positive,Positive
483,B01JONKIAU,Suk W. Yu,5.0,My dog love this dog treat and i been givinng her for ...,2018-03-24,My dog love this dog treat and i been givinng her for last 3 years and she still loves itt.  I highly recommend since  this is very healthy vitamins  and also cleans teeth.,positive,Positive
484,B01JONKIAU,JM,5.0,Teacup Yorkie LOVES them.,2018-01-24,Teacup Yorkie LOVES them. I break them in half because my pup is only 2 pounds. I've been doing these and chicken wrapped raw hide and her teeth are at least 50% cleaner after 2 weeks.,negative,Positive
485,B01JONKIAU,Bernice G.,2.0,Good product but product is always old and  rock hard,2021-03-23,"My doggie loves this product, but I am no longer going to purchase it from Amazon because I always receive product that is old and is rock hard.  When fresh it is flexible and easier to chew.  So now I purchase from Chewys at a little more cost because at least I know it will not be old and stale.",negative,Negative
486,B01JONKIAU,Amazon Customer,5.0,My babies love em!,2018-05-14,Pomeranian& wiener dog love these treats. All natural chew sticks with ingredients i can pronounce & feel good about. I give them 1 a day when I leave for worm. Great distraction ;),positive,Positive
487,B01JONKIAU,A reviewer,5.0,My pup loved these! Always glad when I can find good,2018-06-17,"My pup loved these! Always glad when I can find good, healthy pup treats that aren't just empty calories. Will try out other treats from this brand, great deal when price drops!",positive,Sentiment: Positive
488,B01JONKIAU,RKZ,5.0,My dogs favorite,2019-06-15,I have a picky minature poodle who turns his nose up at all treats but this one. These he loves.,neutral,Positive
489,B01JONKIAU,SouthernAmazoner,5.0,Good and healthy.,2017-08-12,"My dog loves these, as well as all the other Get Naked treats.  I cut them up in small pieces, about an inch long to make them last longer.",negative,Positive
490,B01JONKIAU,Amazon Customer,4.0,Four Stars,2018-05-17,they took it from my hand so the like it,neutral,Neutral
491,B01JONKIAU,Babs58,5.0,Best pet sticks around!,2016-10-29,Both of my little poodles have always loved the get naked treat sticks! Get 1/2 of a morning and other half when I get home in the evening. Feels good knowing they are getting a healthy treat that also cleans their teeth.,positive,Positive
492,B01JONKIAU,Amelia,5.0,My dog’s fav treat,2019-02-22,"These, and this “antioxidant” flavor, are my dog’s fav. He’s a large dog and can eat the large or small variety",positive,Positive
493,B01JONKIAU,SciFi Junkette,5.0,The dogs mind so well for these!,2018-06-04,These are like hard fruit rollups for pooches. I cut them in half for my 14lb dog. The 40+ lb pooch takes it whole. They love them.,positive,Positive
494,B01JONKIAU,Patience Johnson,5.0,My dogs love these,2017-10-06,All three of my dogs love these!!  They are good for cleaning teeth and they love them as a treat.  They are grain free which is important as well.,positive,Positive
495,B01JONKIAU,Cristina L.,5.0,great price and picky dog loves them,2018-05-21,"Great price and my very picky boxer loves them. They are easily broken in half, so I've gotten twice as many treat out of it.",positive,Positive
496,B01JONKIAU,Amazon Customer,4.0,Four Stars,2017-09-21,"Were good, except that they were hard for my dogs to chew.",positive,Negative
497,B01JONKIAU,Ana Patricia Menzies,5.0,My dog loved so much,2020-05-03,My dog loved ❤️ so much... Your product,positive,Positive
498,B01JONKIAU,Isadora Cocoa,4.0,Alright but not the best,2017-07-02,Tootie likes them but not as much as some of her other chews.,positive,Neutral
499,B01JONKIAU,Lisa G.,4.0,Four Stars,2018-05-24,My dog loves these!,neutral,Positive
500,B01JONKIAU,L. Tincher,5.0,Great dog dental treats,2018-04-22,My dogs love these treats! And I love that they’re low in calories as well as good for their teeth.,positive,Positive
501,B01JONKIAU,J,5.0,My dogs love these,2020-08-02,My dogs love these,positive,Positive
502,B01JONKIAU,Laura B.,5.0,Amazon offers them at a fantastic value compared to the pet food stores,2018-04-14,My German Shepherd loves these chews. Amazon offers them at a fantastic value compared to the pet food stores.,positive,Positive
503,B01JONKIAU,Erin,5.0,My Boston terriers love them! This is their reward for getting a ...,2017-03-24,My Boston terriers love them!  This is their reward for getting a bath!  Grain free for my allergy boy!  Love the subscribe and save option!,positive,Positive
504,B01JONKIAU,Theresa P. Clayton,5.0,My pups love these. They have sensitive stomachs and I have ...,2017-01-15,My pups love these.  They have sensitive stomachs and I have to be careful what treats I give them.  They insist on one of these every day.,positive,Positive
505,B01JONKIAU,Felicia,5.0,My dog loves these healthy chews. He's a senior ...,2017-08-05,My dog loves these healthy chews. He's a senior dog with missing teeth and a sensitive stomach and tolerates these very well.,positive,Positive
506,B01JONKIAU,A child of Messiah,5.0,Only problem the cost. I was able to get ...,2016-10-28,Only problem the cost. I was able to get at intro price under $3. But regular will be over $10. For produce is way to expensive,neutral,Negative
507,B01JONKIAU,LOvcat,5.0,Great treat!,2020-03-10,My iggies love these!,positive,Positive
508,B01JONKIAU,LittleHollyOpal,5.0,The dogs love them,2017-04-14,"I have chihuahua's they haven't been getting them for very long, but so far, all is well and they enjoy chewing them!",positive,Positive
509,B01JONKIAU,Lisa E.,5.0,My ShihTzu loves them.,2020-01-27,My ShihTzu loves them.,neutral,Positive
510,B01JONKIAU,Rach,5.0,Highly recommend!,2017-02-13,"I have a papillion and a bichon, both 12 pounds. They love these treats and it seems to really help their teeth!",positive,Positive
511,B01JONKIAU,Cooboo,5.0,Dogs loved it,2018-08-25,"Don't know if they help but my dogs loved them, would order again",positive,Positive
512,B01JONKIAU,Jackie Rodriguez,3.0,Three Stars,2018-05-02,"My dog loves these treats, but he's allergic to chicken and rice - and they're the main ingredients.",negative,Negative
513,B01JONKIAU,retired lady,4.0,Puppy-pleaser.,2016-12-18,Dog seems to like them,neutral,Positive
514,B01JONKIAU,Tina Boykin,5.0,Great for dogs with allergies,2018-12-19,Dog loves them and they don’t irritate her allergies,neutral,Positive
515,B01JONKIAU,A. J. A.,5.0,Woof!,2017-01-19,My dog loves these! That keep her teeth clean and don't have excess calories. Quick delivery of a wonderful product.,positive,Positive
516,B01JONKIAU,Sarah S,5.0,Puppy loves them!,2018-03-05,My Chihuahua loves these and loves getting back from walks to get one.,neutral,Positive
517,B01JONKIAU,3 Chihuahuas :),5.0,Excellant buy..great product,2018-05-22,My Dogs love these and they are fussy about their treats,positive,Positive
518,B01JONKIAU,JCT,5.0,Lab dog likes.,2018-06-24,Lab Dog likes them.  Makes quick work eating them.,positive,Positive
519,B01JONKIAU,Karen723,5.0,Happy Pup,2016-10-21,"Our pup loves these treats! We love that they are grain free, full of nutritious ingredients and made in the USA.",positive,Positive
520,B01JONKIAU,kwitel,1.0,Product consistently stale,2022-03-03,My dog loves these but 2 out of every 4 bags we buy are hard as rocks.Not safe for small dogs.This company needs to do more to ensure that this product is fresh and they are not sending out stale products.,positive,Sentiment: Negative
521,B01JONKIAU,KATHRYN,5.0,Chewy dental sticks,2018-04-25,"My dogs love these , good ingredients, very low calorie treat",positive,Positive
522,B01JONKIAU,Tyler L.,5.0,Five Stars,2018-09-01,My dogs love these! WIll definitely get again!,positive,Positive
523,B01JONKIAU,SHARON B.,5.0,Get Naked Super Antioxident,2017-01-05,My pets love these chews and it helps to make sure they are getting all of their vitamins.,positive,Positive
524,B01JONKIAU,ah76,5.0,My dog loves these.,2018-07-12,Good dental chew and made in the USA.,positive,Positive
525,B01JONKIAU,Gary,5.0,Value,2018-11-23,Good product,positive,Positive
526,B01JONKIAU,Beefmeister,5.0,Good for my 2 boys,2018-07-17,My dogs love them.,positive,Positive
527,B01JONKIAU,kjabby,5.0,My Pug likes them,2018-07-04,My Pug likes them,neutral,Positive
528,B01JONKIAU,Drew Nelson,5.0,Great product!,2017-08-08,Fantastic!  Our chihuahua and rat terrier absolutely love these!,positive,Positive
529,B01JONKIAU,Lukitaz,5.0,Drool worthy!,2017-04-11,"My dog loves them, she starts drooling as soon as I take out the bag!",neutral,Positive
